Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.307669104,0.356228478,0.32740949,0.321733003,0.316458031,0.319528682,0.333331405,0.352498584,0.479891074,0.44927508,0.516400384,0.481166624,0.540011268,0.515951316,0.516803085,0.536881362,0.554933414,0.605440303,0.600527271,0.548497295,0.565804478,0.485889598,0.455967897,0.5020008,0.48341256,0.449989829,0.423261414,0.483448919,0.54075795,0.57232438,0.528697141,0.535309249,0.593839391,0.535591007,0.611481479,0.693800268,0.691930431,0.710503614,0.777531407,0.776343885,0.806843843,0.897588389,0.93766527,1.021289584,1.089402383,1.09497197,0.995766777,1.222940206,1.184378469,1.052995886,1.063839388,,,
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.752317226,3.540551724,3.629147097,3.772242664,4.120683133,4.220418635,4.536293268,4.499603865,4.438345911,4.665514189,4.927324775,5.302283784,5.191956522,5.201658487,5.219693694,5.498020063,5.26976184,4.866702642,4.727141337,,,
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.073922127,0.075260232,0.07559743,0.060709083,0.071756594,0.071193307,0.069781193,0.058509058,0.058171877,0.068160927,0.081694049,0.084078612,0.080391293,0.084942512,0.093641601,0.09410214,0.12872779,0.132421362,0.138514833,0.135637062,0.132070062,0.131639715,0.138461655,0.146662737,0.146212636,0.147496707,0.129088968,0.136740513,0.149985047,0.14898772,0.139766637,0.137480114,0.122896346,0.087969328,0.039096861,0.120233481,0.136820512,0.174868602,0.148703608,0.157840329,0.159449019,0.179980682,0.206122036,0.192802006,0.217692068,0.224117171,0.224973111,0.251309215,0.251866546,0.231695192,0.214171416,,,
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.068549144,6.11520167,5.66140153,5.804167464,5.614646215,5.814534757,6.080585668,6.006255195,5.91987957,5.896196348,5.605559256,5.597195054,5.52182927,5.83162049,5.67438919,5.741669951,5.68289478,5.554955558,5.444870628,4.856575656,5.058248166,,,
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.241330794,0.286425738,0.246997556,0.238764113,0.228914481,0.246087489,0.227306993,0.232577888,0.254574923,0.300317687,0.314051904,0.333238247,0.361245875,0.399457738,0.406573368,0.417642064,0.466901531,0.607915894,0.676475534,0.668957015,0.651465501,0.672793892,0.692194701,0.674104404,0.705129655,0.746316205,0.734386244,0.729846288,0.767203233,0.746417683,0.837279388,0.9886919,1.095498237,1.162651369,1.158713034,1.158817949,1.285100997,1.392943657,1.035567369,1.175007141,1.260747518,1.391267433,1.426430721,1.452204882,1.525733494,1.523478178,1.515611858,1.625926477,1.760506364,1.907918005,1.803206699,,,
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.268201003,0.284331878,0.306579731,0.322609954,0.308952842,0.333309187,0.337685712,0.331405845,0.352691621,0.351252266,0.351482625,0.36256994,0.375085393,0.377559824,0.381565417,0.405317387,0.414181801,0.484221526,0.476572226,0.485980518,0.498710331,0.524150044,0.544702923,0.577979803,0.58464901,0.627404395,0.658198716,0.687909968,0.727121309,0.778677038,0.794779797,0.832462131,0.86709217,0.884041935,0.921657278,0.962588869,1.029878845,1.053994868,1.063671976,1.11646205,1.138546236,1.136236043,1.139393204,1.171995833,1.214202126,1.251950214,1.315821535,1.390226108,1.54196566,1.665573859,1.666209247,,,
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.937987304,8.851470545,8.802621943,8.73719983,9.107276766,9.109477253,9.79073707,9.937566597,10.29372564,10.70180458,10.86558065,11.41953054,11.12984941,10.84358271,10.79938564,10.4652702,10.16757699,10.13502474,9.582542013,8.956927707,8.771551844,,,
Iran,IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.702869828,1.621502789,1.619625349,1.741268378,1.951365164,2.148595605,2.496883697,2.574163133,3.039295196,2.984325261,3.216731435,3.467568036,3.524838597,4.186974506,4.519533992,4.247462184,4.628447946,4.693510775,4.494856379,4.381028691,3.111755224,2.793953745,3.28136688,3.418586765,3.302066602,3.385736815,3.004987678,3.10915414,3.310464869,3.482892361,3.746058576,3.967756463,3.928722582,4.031171317,4.455424975,4.523504527,4.503946826,4.316729811,4.853465528,5.900726816,5.654634051,5.965312004,5.938201868,6.110884599,6.453225028,6.690126582,7.183904709,7.516997699,7.852563085,7.852320251,7.676526948,,,
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.133839678,1.166516796,1.176904102,1.190893195,1.117409692,2.30594209,3.202363912,2.055756315,2.129157724,2.360357896,2.410655716,2.81427722,2.787998335,2.798342259,2.735264717,2.837671513,4.043687678,3.507700658,3.290665877,3.996858512,3.336820729,2.287069478,2.121314729,2.61420267,2.644569143,2.868125656,2.995488607,3.243908693,4.074125046,4.290391074,3.000164464,2.633092697,3.325144213,3.493093711,3.803272373,3.825625893,3.30686082,3.148803585,3.232739239,3.130337656,3.043770311,3.480957743,3.457445474,3.509986987,4.27704962,4.192189698,3.547036952,2.186244526,3.209110899,3.535799635,3.703432682,,,
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.813884768,6.856146503,7.009323634,7.550217082,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.64601779,7.427079472,7.496188056,7.414833454,6.677481144,6.447492771,6.168528586,,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.196290773,6.933882805,8.100612727,8.58165824,8.727718096,9.780871055,9.557263703,10.86402159,10.51399096,10.14786122,9.968362538,10.21110576,9.611223744,9.734704546,9.281942282,8.693257384,9.353483137,9.251129929,9.705849798,8.954404857,9.268030327,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.466764752,7.404168932,7.248012993,7.16667249,7.569936815,7.601732112,7.675511297,7.825185219,7.73328341,7.928064465,7.904000243,7.919052135,8.130405704,8.126608608,8.077192429,7.96292378,7.792406551,7.474021346,6.671764489,6.717667455,,,
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.902679123,1.289731615,1.262774901,1.404915821,2.344241259,1.700154545,1.974241851,2.144633462,2.129374472,2.315557288,2.672260032,3.035152448,3.266688725,4.242373011,3.827924236,4.067765027,3.573933757,3.61643227,4.383886128,4.057131152,3.962698078,3.429068122,2.826795146,2.878549179,2.25659064,2.183285881,1.948260553,2.290119969,1.921891445,2.833359299,3.332520502,3.397173865,3.341555498,3.447637139,3.508988204,3.912452419,4.063043767,4.19508427,3.805001212,3.796215188,3.985086057,4.078579006,3.93866406,4.085163419,4.067723683,4.026818344,4.530808785,5.062906364,4.471325265,3.204231319,2.66014574,,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.881991706,1.098309385,1.112048691,1.221853887,1.171644998,1.261343972,1.319801048,1.107199847,1.109071335,1.225297021,1.033471485,1.053142429,1.174026879,1.304114244,1.275689903,1.377657459,1.573296331,1.625692094,1.801651768,1.807899445,2.167245759,2.586191794,2.666620899,2.998227938,3.274182858,3.230122163,3.382353134,3.395131764,3.15949118,3.021435209,3.281791483,2.763955994,3.285859898,3.098079877,3.35727801,3.231680334,3.28037526,3.233604844,3.163654992,3.112367229,3.232800292,3.254583689,3.351833069,3.382956623,3.637192628,3.885895029,3.745162211,3.804974033,3.588412375,3.593226036,3.443801852,,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.516537519,2.981979388,3.059736351,3.359320776,3.673035072,3.912905535,4.206264706,4.863557846,5.566593157,6.338523165,7.368088744,7.545561028,7.961462468,8.472958752,8.313879441,7.77267069,8.059719431,8.213496439,7.866857247,8.24734789,8.114017015,7.901592054,7.599902312,7.411085746,7.833248279,7.580675398,7.534053304,7.418458347,8.066694192,8.329948098,8.862399022,8.880862582,9.044365382,8.901550042,9.395145045,9.438419909,9.586521982,9.529878389,9.169095483,9.459470217,9.612904509,9.455570134,9.547263031,9.688760785,9.85946288,9.690473613,9.637915973,9.792040792,9.450883801,8.628627075,9.185650865,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89544637,13.5394831,12.39428397,10.54217873,9.031502525,8.450716634,8.298092069,7.803452018,8.584553321,9.954577347,10.22587952,10.31697607,11.46729421,11.68198846,12.57715649,14.22827617,14.70192338,13.30334752,15.23926775,,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.299496881,0.28725727,0.304273985,0.320661958,0.307305266,0.259649487,0.273274893,0.266146233,0.268506558,0.288157853,0.274068546,0.316134872,0.320475134,0.312855991,0.380878909,0.368977464,0.329338405,0.348090367,0.353043233,0.321710209,0.38094823,0.386201734,0.26730078,0.255504011,0.228044567,0.191743263,0.204098731,0.244774621,0.218711516,0.229079108,0.248361638,0.199712374,0.221306469,0.245657517,0.246167822,0.275512393,0.330971896,0.285569334,0.337906399,0.333750861,0.33300081,0.291635518,0.24146256,0.199221702,0.218854004,0.239269895,0.260478474,0.26041396,0.264149223,0.310120238,0.303781663,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40546884,1.838898975,1.340069987,0.97295632,1.207438424,1.167312197,1.221051793,0.94243203,0.924535563,0.764529939,0.971361532,1.056481074,1.116327698,1.013599543,0.985896252,1.114354833,1.06796454,1.203646276,1.174565429,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.041029234,0.048728049,0.051131081,0.062909468,0.053900058,0.062392894,0.071259295,0.062455544,0.072329971,0.195027045,0.167119581,0.03478387,0.015999049,0.017150608,0.009691682,0.009706286,0.00986983,0.010165974,0.007368144,0.004329557,0.04269508,0.044470487,0.048589844,0.050876506,0.054765418,0.053751494,0.053884761,0.052759132,0.052996205,0.051437825,0.049798401,0.049267742,0.049035284,0.047304842,0.051681222,0.14403496,0.145812255,0.135147918,0.166948102,0.158508777,0.161706116,0.18051894,0.173693889,0.183996838,0.186007849,0.207833998,0.221290598,0.253406345,0.285142059,0.286479818,0.291012884,,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.216514628,0.31612069,0.512637701,0.498382669,0.29040944,0.281679682,0.546009529,0.794257797,0.257297221,0.501641587,0.65419352,0.561304148,0.78736607,0.695590777,0.681823816,0.667185542,0.434676097,0.42431489,0.48291756,0.538176481,0.524719182,0.447569396,0.373802243,0.363940121,0.354042964,0.286708366,0.334168679,0.32485346,0.316621097,0.309712838,0.304134471,0.299615982,0.295745682,0.292012847,0.288067244,0.473094141,0.372638933,0.4124447,0.36049498,0.398644731,0.304636783,0.470133685,0.461674926,0.494782765,0.689072379,0.757702304,0.549651503,0.58002573,0.418989945,0.637784803,,,
St Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.214875872,0.429768532,0.28779971,0.362832209,0.367184684,0.447095162,0.455009823,0.464343752,0.711286881,0.563732595,0.571921929,0.659384131,0.6617939,0.662002979,0.827261037,0.745358869,0.830728105,0.834433168,0.75514827,0.843958573,1.188242102,1.279840849,1.543602816,1.206845483,1.213836478,1.22183878,1.407103629,1.330133243,1.60813741,1.61565575,1.616486665,1.788387915,1.773210832,2.015991013,2.077473267,2.223046073,2.366297158,2.339660476,2.312991372,2.284836886,2.254435271,3.967412472,4.219073593,4.614610206,4.695359451,4.776002768,4.71043494,4.939894608,4.878810409,5.032900968,4.763065403,,,
Republic of Korea,KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.501837251,0.561314583,0.651713667,0.774109781,0.793961905,0.871121999,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.868120679,9.357423034,7.881833199,8.577316933,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616470824,9.733040924,10.20290182,10.37927197,10.35694446,11.4868054,,,
Kosovo,KSV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.78455995,33.87373672,42.63393757,44.60680189,58.727557,73.44691206,65.87272901,43.41814911,35.10254517,38.65817231,33.37043641,33.57693835,31.86173596,26.14024,19.55702661,16.02671935,16.61202204,14.65909716,16.95874197,13.55090793,17.99150634,17.51526472,14.04695569,13.7093809,17.18863201,16.85118649,19.39027207,16.39089678,16.39670522,17.4266116,23.45535238,5.096185784,,,,34.5633031,31.63775356,33.57010548,30.04575347,29.70858747,28.94770676,27.83107779,25.75560874,29.13357932,28.9257571,31.15725332,30.51529156,29.44743436,29.59007979,28.72509194,31.31974308,,,
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.038058603,0.052409021,0.059473732,0.06456739,0.074117668,0.075477936,0.09630205,0.127893426,0.066042013,0.121883933,0.213040943,0.152864,0.171914942,0.177373458,0.098234617,0.083052332,0.072307847,0.073808555,0.073048548,0.069889127,0.057527337,0.045343628,0.046469019,0.05160957,0.051254011,0.054840101,0.055263941,0.053713888,0.052191064,0.05692529,0.055292,0.057900795,0.061961476,0.060246514,0.063288784,0.077533238,0.101481332,0.125189828,0.138193827,0.180645645,0.180346014,0.164909347,0.212273218,0.201000557,0.249652227,0.247605708,0.268062375,0.277466799,0.283725194,0.289008814,0.292983284,,,
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.412004474,1.421878092,1.468494387,1.512997599,1.598868711,1.579066927,1.675056163,1.615277375,1.641966291,1.888401317,1.699899843,2.259185943,2.364002296,2.887266542,2.847688605,2.497160182,2.356827109,2.137257964,2.193266855,2.364285651,2.371668994,2.428074822,2.322278283,2.760662997,2.643807862,3.009945479,2.898218721,2.98060686,2.86918837,3.007180711,3.36580209,3.450544292,4.024532331,4.018596197,4.283810819,4.489751125,4.493322336,5.0593326,5.195482101,5.25880744,4.745572081,4.827299261,4.562361973,4.937880714,4.368713836,4.07458241,3.553908589,3.616675681,3.978777799,4.925110033,4.700012808,,,
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.147293527,0.140928084,0.216209634,0.297261046,0.395430416,0.444850946,0.477197141,0.465652918,0.655380853,0.919861491,1.02282409,1.046482369,1.006532181,0.962691097,1.0890354,0.911877646,0.881734423,0.854910912,0.848995606,1.063471517,1.079253739,0.988810248,0.295330068,0.337551714,0.323683183,0.328745423,0.330664693,0.348967127,0.376765206,0.312301534,0.230181794,0.138440316,0.142799329,0.160837422,0.158001791,0.160437344,0.156837675,0.150382828,0.151950385,0.14845856,0.150891365,0.167528353,0.163605503,0.170191171,0.196900249,0.226538985,0.22425875,0.192600334,0.15675574,0.138180372,0.201972718,,,
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.485190436,0.808506811,0.684551729,0.92093054,0.402591841,0.593443002,1.478990845,10.02042217,15.70122014,17.81404707,15.57677037,10.02367241,6.77829109,6.237181184,3.840699358,4.573644678,6.805228456,7.347991068,7.468578839,8.802176805,8.740269731,8.9837964,9.203974686,8.740595068,7.922212615,8.403428467,8.835890128,8.220186244,8.959286401,8.969452497,8.63418823,9.832186149,8.355819434,8.544762519,9.481685721,9.693458974,9.128547135,9.133343974,9.07811704,8.761160501,9.101996161,9.146794717,8.956716074,9.067057721,9.144527147,9.314243581,9.458857376,9.375345635,10.276302,11.3465455,9.77302184,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.163157251,0.201676328,0.199107356,0.235575018,0.232056785,0.266544137,0.299723122,0.331601792,0.362419822,0.606723311,0.633685989,0.661103151,0.72335569,0.750728171,0.67573295,0.701530473,0.75838721,0.617526102,0.864322442,1.292840436,0.96349505,0.797220573,0.938316137,0.836546139,0.913303018,1.015259144,1.026372259,1.11942121,1.235771201,1.213756123,1.194203213,1.229667735,1.446813308,1.583333333,1.81757101,2.119797334,2.215531478,2.064287323,2.012386814,2.057282699,2.102784981,2.288263473,2.037006061,2.221517501,2.176061422,2.216955752,2.18719059,2.262928375,2.292750703,2.197688356,2.273826502,,,
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.228261116,0.229728462,0.245449871,0.239453506,0.208524259,0.238138212,0.232733805,0.251924122,0.270315877,0.352573131,0.2874642,0.250534988,0.267732913,0.274233672,0.215040123,0.209488515,0.198093388,0.203576101,0.237230867,0.258960337,0.225286635,0.267732741,0.290541458,0.311589155,0.241129398,0.243278437,0.219879023,0.241883589,0.203464486,0.201821218,0.221765677,0.235306423,0.290186675,0.277840814,0.302320999,0.319669552,0.379179319,0.404262656,0.413279333,0.447983627,0.531947283,0.545065596,0.581805084,0.555988578,0.615663545,0.592686062,0.591100161,0.621627776,0.588221843,0.627424597,0.615398344,,,
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003749903,0.009296729,0.012899818,0.00912679,,,
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.722131498,3.837334853,3.781659885,3.947068099,4.211634033,4.371365075,4.68461737,4.726167059,3.976650028,4.378214835,,,
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,36.6851833,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.41022885,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.35208901,23.90988084,25.613572,26.19765877,27.42195866,26.93855294,27.14211963,25.29153813,20.35302784,20.37000905,18.92729765,17.32046621,17.85476973,18.88551226,19.93273314,21.1057455,21.93071098,24.5990264,24.81676334,24.02837484,22.64405523,22.08529827,20.58982529,21.36026614,,,
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.178582111,4.723786228,4.489297992,3.879406742,3.863657008,3.438117254,3.348964054,2.856308477,2.636157209,2.932445222,2.879411196,3.098098957,3.151538008,3.205432466,3.418456092,3.603128629,3.486250541,3.186434038,3.631065216,,,
Macao,MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.299423759,0.397824535,0.526678636,0.563546949,0.649772432,0.638016529,0.693249044,0.726113052,0.711351205,0.687627899,0.818145237,0.89551404,0.908522821,0.884680338,1.06841349,1.196661738,1.028904296,1.263813498,1.709042391,1.704718336,2.14447928,2.122358855,1.855136229,2.510589898,2.132938746,2.475845818,2.834215105,3.011746292,2.870710697,2.95702893,2.874599358,2.9575462,2.873040956,3.085666202,3.275920599,3.119801535,3.492975611,3.640024658,3.738709677,3.602804573,3.786653145,3.85048393,3.434587414,3.408998227,3.766627703,3.924321103,3.400974973,2.847615398,2.348195568,2.495672112,1.92737914,,,
St Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.295357988,0.297696144,0.236230146,0.295826867,0.32192986,0.302368199,0.378253972,0.365404583,0.370516781,0.374533285,0.458248659,0.504283293,0.484534044,0.568492232,0.643228104,0.628261532,0.638891847,0.687404651,0.691843964,0.825128547,0.805311136,0.782058393,0.821421691,0.836643969,0.818065803,0.801956733,0.829138637,0.864878792,0.892036345,0.946597429,0.954089759,0.993945932,1.018369621,1.085276561,1.121835447,1.131951542,1.145316929,1.153090361,1.143680075,1.168432713,1.180945202,1.299572457,1.305092486,1.269515699,1.450669819,1.519363249,1.560294774,1.639126587,1.613093052,1.583970989,1.599383453,,,
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.654239148,4.218287179,3.272901733,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.965214233,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.310188403,1.337336013,1.2752622,1.363011416,,,
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.078382804,0.068094335,0.07398844,0.084212917,0.086046133,0.096613424,0.097901339,0.138895339,0.146498695,0.132919321,0.147766199,0.151879665,0.185133213,0.150219836,0.161421774,0.223628345,0.127410591,0.105468171,0.123284325,0.131888521,0.184471165,0.11429406,0.109763117,0.070144044,0.098900574,0.1083812,0.114678955,0.125664328,0.122033798,0.086393633,0.085435789,0.09030147,0.085217189,0.084686453,0.100956889,0.09758658,0.101694951,0.118742384,0.117520568,0.126134972,0.119012988,0.107283198,0.073839439,0.098664011,0.101772992,0.095231683,0.08940517,0.09370517,0.097532542,0.088921064,0.09550416,,,
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,0.031165012,0.030157986,0.029154079,0.028209211,0.054699911,0.079737615,0.103488175,0.151151048,0.195966573,0.285155136,0.29895459,0.288822378,0.300195889,0.331081806,0.359631248,0.424658111,0.410527548,0.469498503,0.594993915,0.71349353,0.77647626,1.110417224,0.926125054,0.919466257,1.122711408,1.272761002,1.4304829,1.27378394,1.741254636,1.828491815,2.07223612,2.438242503,2.078350035,2.657746021,2.353674355,2.930451581,2.974153173,3.213151162,3.338224989,3.298897124,,,
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.631885783,1.635122559,1.547483275,1.559102522,1.690789626,1.659655641,1.729896595,1.866835137,1.88779656,1.991542312,2.152803256,2.310981954,2.348745243,2.481150703,2.586422303,2.665315688,2.900447918,2.955006179,3.322484805,3.505387122,3.815810078,3.95640403,4.152212193,3.718502027,3.636160857,3.705415563,3.709335101,3.794568759,3.715931655,4.29136853,3.652728364,3.71309951,3.659527088,3.604152444,3.720095846,3.438827093,3.506268229,3.621182841,3.708927416,3.732021016,3.672909395,3.747870533,3.666015215,3.753899532,3.755151915,3.928821204,3.940505889,4.015198597,4.100654339,3.832903984,3.763572235,,,
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007843552,1.058930303,1.113867401,1.245484696,1.305059612,1.29372795,1.28423838,1.276785887,1.341878202,1.267493663,1.476332892,1.545952782,1.616936025,1.618363235,1.690056458,1.620135234,1.76013747,1.898542665,1.895090439,1.961674404,1.958419165,,,
Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.407365986,5.225338669,5.317459269,5.510717011,5.944558722,5.339342979,6.271608158,5.762336648,5.878982267,5.810099085,5.271296701,5.434769947,5.365840608,5.3968682,5.22430785,5.427164198,5.645250621,5.430955489,5.171997074,,,
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.02373257,0.022777162,0.02677029,0.033465116,0.033111637,0.036845171,0.035083433,0.040681029,0.035578466,0.02861832,0.035282475,0.03918902,0.041690869,0.044690843,0.049980097,0.05508377,0.054190241,0.064782,0.060903383,0.064857935,0.058256067,0.057684812,0.052352388,0.058500571,0.059931089,0.054966368,0.050749125,0.047198118,0.04991963,0.053414049,0.052950968,0.053671293,0.053312592,0.053273579,0.052747881,0.052217563,0.052884699,0.055418179,0.053235952,0.054027499,0.052893322,0.051727256,0.050880658,0.048044709,0.048796433,0.047598419,0.046114391,0.045529066,0.045215442,0.045163775,0.044572554,,,
